Id,Sales
344,5421.88113903387
345,9326.48563232245
346,12209.2843975651
347,10092.9633910937
348,5920.95281042445
349,5559.5231676803
350,8030.75650580541
351,7889.42540163798
352,6611.43141223511
353,5464.00907954033
354,7567.49815520109
355,11145.6641553699
356,4689.09645070687
357,7088.58133773413
358,8527.51120438003
359,8939.49783746716
360,14072.5316834761
361,5639.53038892277
362,13911.9178861256
363,7549.81609308131
364,5572.95707581639
365,4276.88983038597
366,6649.76156074169
367,6845.00409379152
368,6512.13196957609
369,7741.23942937453
370,5256.43535065311
371,5225.11278834425
372,8009.06772936829
373,3820.75146829019
374,8199.49451401471
375,7517.50425528397
376,8279.34501232244
377,9628.68137328207
378,6182.12451096824
379,9689.80259034927
380,6813.76049030464
381,5699.43238701055
382,5887.18842907457
383,5378.06586905599
384,11516.3668724337
385,7034.452959404
386,5449.32410670719
387,8189.8981010378
388,9286.74196023109
389,8065.38401824298
390,6935.22859465223
391,8975.15096054335
392,5821.03623020634
393,6210.95219570705
394,6538.76048828499
395,9528.25347335837
396,7218.68677522852
397,6800.18967539706
398,6099.27914895149
399,5467.96825680967
400,4082.58569707193
401,6049.07927865481
402,8842.38828399447
403,9347.72915744827
404,11237.204750717
405,12103.1055266278
406,8895.24622849994
407,4966.21014594166
408,5441.60829901117
409,11437.2086387278
410,11466.6688013079
411,7959.12351330017
412,9396.72274127985
413,9010.71666321182
414,6494.13652128765
415,4269.74839168288
416,11228.572979186
417,6845.57396221559
418,7303.23656990069
419,6833.02937229371
420,3473.35870231824
421,12693.8940644388
422,6220.58249649173
423,5737.54796512517
424,5135.71427245945
425,6732.95525771091
426,7066.41439169395
427,9616.37505817573
428,7138.55293403149
429,5294.48947464787
430,5352.90933267767
431,4633.31923703679
432,3547.03990615927
433,7634.18348760642
434,19255.7879314783
435,5565.85399110933
436,6069.88011681781
437,7255.8637672905
438,5989.23923474649
439,6075.64078251378
440,5455.8067739803
441,4571.28144297631
442,8112.67954474975
443,7834.01025482739
444,4363.36732619631
445,9289.8135668303
446,6336.648207026
447,5079.87222675057
448,9059.90558342694
449,8640.85785940973
450,10210.0466978158
451,6302.00781146175
452,7902.92088652342
453,5341.67120580175
454,5602.67949525677
455,15721.4164897141
456,10490.4865270098
457,7029.03785065957
458,6623.01707119641
459,5420.68572259611
460,6248.66802001621
461,5791.53250246722
462,11727.2743095547
463,5500.14097008831
464,5994.53923127394
465,7897.65970573773
466,5134.7367639138
467,7162.57584705055
468,8287.27663214416
469,8129.9664632798
470,7843.82205749402
471,4625.08466696789
472,5927.47589780305
473,7102.56207322761
474,10071.7827107565
475,9399.80984222318
476,7481.68057244835
477,5003.28499298469
478,8172.86154506045
479,6538.20973221915
480,2167.9851621786
481,8577.44281465785
482,7859.94621567826
483,7346.6230187105
484,6743.19104422763
485,6843.18705281019
486,7239.37553361499
487,6160.73357943498
488,7315.64662144396
489,7128.73062491516
490,6574.34891710809
491,9643.58730948167
492,6428.37414984888
493,5121.30425822071
494,12726.8191119453
495,6754.14172558979
496,3857.17643532988
497,8609.36234932507
498,8979.8899533723
499,11478.6063268303
500,5527.3324664534
501,6408.8278204089
502,6239.75307362805
503,7906.59230810762
504,6426.24667497717
505,9968.1476986924
506,3720.65680428801
507,7025.85751372078
508,6901.36624205678
509,6306.57892200521
510,5585.43817331523
511,7443.01982540514
512,9270.85675377489
513,5999.14960280013
514,9372.9256059042
515,7701.9318148297
516,9589.22282575547
517,4901.37329852651
518,7083.7293507818
519,6984.96134595001
520,8539.86225232662
521,8929.85399818517
522,5780.61982840847
523,9411.65583814573
524,8054.65764184685
525,8495.01814001602
526,4780.76714151481
527,4266.61582153454
528,8428.69955226681
529,6663.60683695196
530,9477.47455186473
531,7880.96957150221
532,6376.2702584597
533,9240.71898482963
534,7573.97465210812
535,8148.39692576285
536,8331.30813565435
537,6781.10736367675
538,9434.44988281473
539,11937.1722627898
540,8476.51125688559
541,5385.42250083745
542,6412.73039094177
543,4694.02101898551
544,1985.34091072901
545,9327.13914492248
546,5854.62366118943
547,9361.20944918948
548,5019.56797080943
549,7653.1641749096
550,6772.10024369154
551,10333.1720980869
552,5297.30751953541
553,5721.79469002812
554,6591.37154655366
555,8605.27982127141
556,5473.01537121259
557,7648.2324901802
558,8114.18610063163
559,10077.3333378799
560,8446.98976105982
561,7782.067624938
562,6366.05630267204
563,5244.37220312533
564,5675.71322710861
565,11464.8286659293
566,10258.7094781175
567,6414.07571260035
568,16029.8147956721
569,6663.65181090297
570,5750.96012882359
571,6930.34304867491
572,9135.49906716529
573,10685.2457085781
574,7698.92351651755
575,8977.04813625728
576,8648.19151042304
577,8101.87934417477
578,7471.75825986705
579,6664.78736712377
580,5774.82963708057
581,5497.70048134777
582,4516.95848733319
583,5964.84969212035
584,9524.06993495192
585,16952.1544964359
586,7429.12543708225
587,5620.90180682494
588,8046.36056340022
589,4631.89447923562
590,6693.56950167788
591,4604.53552708443
592,9731.84286430687
593,6701.32354400193
594,6665.29718858847
595,14633.0727430836
596,12547.4204926239
597,7200.27344909746
598,7330.60967347185
599,4359.68440885342
600,5852.58653038779
601,5763.98367405998
602,9094.19347465581
603,5498.98214657272
604,4700.24125229131
605,6317.59997511741
606,6177.05731823873
607,8229.91892323388
608,8068.97998305471
609,3701.06614685192
610,7651.20113682025
611,9020.20363292579
612,8590.27563294082
613,5659.37122672342
614,5058.59797271045
615,8930.11269921501
616,5008.21387023271
617,10294.4703783919
618,5371.88156165681
619,5618.38759726544
620,7678.76347751772
621,6265.22376269588
622,4910.53945521812
623,6180.63543773218
624,7487.53235296966
625,9923.5117344774
626,10558.8886754966
627,6302.35491673335
628,4321.36182889873
629,6265.33909553263
630,7581.34921709968
631,5332.85272122355
632,7465.06004704959
633,6601.00443978559
634,12314.8111664022
635,8115.38857325403
636,6898.37936588855
637,8284.52680304027
638,5027.77895919399
639,9684.5854002836
640,6542.37983536187
641,14642.9243750903
642,6944.8172679201
643,5944.43010247625
644,5849.58922314504
645,4906.45084599082
646,8038.81531629253
647,19081.7396125412
648,4778.70472624764
649,5215.8466017993
650,10822.3581985287
651,7038.35764013931
652,7645.2843922915
653,8642.79629572039
654,6992.6944394395
655,5492.29259331935
656,5249.53073511389
657,10210.1312307889
658,6738.11848090987
659,7698.49190805494
660,7933.20239925262
661,5183.72161343432
662,7489.24365025409
663,6487.82399914045
664,4162.83347323033
665,9108.83779680066
666,9045.8528545713
667,4861.19385611505
668,8434.58740803434
669,7991.05585262113
670,5008.36501275661
671,9811.60467912767
672,7026.92202995799
673,9179.69135974218
674,5112.64161192015
675,5534.03174331469
676,6593.61858008741
677,1725.16540054525
678,8457.29972074121
679,4766.54184469506
680,6249.66480044173
681,5080.14922367891
682,6283.28779191603
683,6784.55489681927
684,7505.31886003006
685,7829.80961221817
686,8896.5704050338
687,6325.14473494469
688,7725.93963793235
689,6902.4625888364
690,9256.16531042765
691,10276.5072196421
692,7157.62816808959
693,3409.00668858911
694,6313.13250177084
695,7960.33594002871
696,4597.22290532813
697,12076.575485307
698,5960.79344495615
699,7517.2667332885
700,11779.9516896974
701,7365.29872919431
702,4972.95974820861
703,12063.3087364819
704,10723.9189663115
705,5688.7852682768
706,9688.63351780233
707,11122.8659949943
708,6260.32770126479
709,5410.00322588263
710,7311.11400783097
711,6260.87726368975
712,6505.90071881809
713,7808.48410419393
714,5367.55218150527
715,6571.21030939415
716,8249.68728637541
717,7296.96735562125
718,9012.13594132351
719,6412.60327791248
720,6989.02554444502
721,4677.6201563311
722,8294.31566880762
723,7520.61580998807
724,6783.38455456116
725,6996.59521784064
726,7976.58389719014
727,10061.7013913611
728,6313.40332467705
729,5720.68386634839
730,7131.66245036259
731,7654.70388970159
732,7494.09763616625
733,4680.31575455499
734,4623.84480309364
735,7983.98751164667
736,8036.00718544253
737,6063.9249285371
738,8793.93531806435
739,6274.80023881885
740,7335.09207860431
741,5918.48745089553
742,4129.91619872717
743,7716.94402727756
744,6888.91130967758
745,7356.48376197487
746,10542.7174524893
747,9090.90187146598
748,5231.93947488111
749,9696.56455170121
750,4347.4599030784
751,3877.39972881842
752,8237.10862678479
753,12309.171722912
754,8961.29656927967
755,7915.82741222424
756,5248.52004026813
757,7351.07665050625
758,9489.72773908621
759,6835.77718654347
760,8765.48372114893
761,5578.52576578523
762,4890.33127274552
763,5866.99451015823
764,6031.3018337959
765,6066.93834145026
766,5532.83417043479
767,5598.87012942221
768,4597.10901483796
769,7208.57336961521
770,7854.53648762144
771,5623.71825799768
772,6549.55044133649
773,7638.83297214997
774,6168.81222252995
775,5569.53867582653
776,9916.6446845672
777,8498.3938637433
778,6267.52971211645
779,4433.1672715553
780,13719.4402187471
781,7089.21348413623
782,6271.04098173335
783,9410.63416269087
784,8583.12600014741
785,8331.14755281675
786,6348.62084387725
787,7899.5017550742
788,10247.5537721727
789,13926.7123265897
790,5664.87711984614
791,5438.04931271661
792,5792.677792335
793,7486.67608234155
794,6048.67168991164
795,8648.53244371649
796,9850.77547869927
797,6170.64503997572
798,4721.67598592157
799,7048.3741264307
800,8724.62006435944
801,5298.03753954542
802,7968.12807525613
803,4338.19412412855
804,8237.18285926569
805,8907.02770300485
806,8049.47987493873
807,10020.3789231407
808,6791.76736695211
809,4446.14363194465
810,6915.50643156401
811,7996.50870425879
812,9314.76697896505
813,8293.26351734931
814,8692.05224892643
815,7303.10739564883
816,4878.72778902192
817,10283.4152637103
818,4876.71791302591
819,11225.4916989955
820,6417.8257558708
821,4644.73601137248
822,7375.2548010766
823,6804.11726429901
824,7900.43407092111
825,8343.61466846841
826,4352.35856765735
827,5038.81603718685
828,8435.74700131241
829,9659.61670594641
830,10580.1332631503
831,5871.5516756541
832,6712.52126455194
833,7473.40964300271
834,6980.07268475413
835,6382.10067625009
836,10463.9964615725
837,9253.7653517531
838,11849.5733801922
839,4539.02218957575
840,6361.86093579022
841,10920.0343659705
842,8480.84359423733
843,5955.6095343096
844,11343.9176987628
845,7261.46579077482
846,6092.87207627647
847,5673.25147937751
848,5647.15845444267
849,5640.43617230676
850,6719.58418315317
851,5354.68131806933
852,5631.56234740485
853,10155.6049787796
854,7588.41049074177
855,21344.5044850755
856,7405.91272636033
857,4806.38692176875
858,8329.62100890848
859,9536.37489768553
860,7045.24948957289
861,7661.64178535902
862,6132.40141080813
863,8932.13222960623
864,8857.60719958915
865,5663.12814723635
866,6168.477059194
867,7400.4474750034
868,9119.11200657718
869,7656.08910720817
870,8458.5848682872
871,6369.80862544052
872,4801.95206866926
873,6215.41209783437
874,10791.28697649
875,11568.1288525951
876,11120.6492383521
877,8815.69559522858
878,4935.56895676028
879,6137.39708863373
880,4772.83807942749
881,8443.27445175155
882,11604.3875912465
883,9730.34413130287
884,6627.75444453416
885,6208.32649534013
886,4731.27194789242
887,5814.01090204437
888,12175.3617038877
889,7532.66848318593
890,5599.45406036293
891,5659.78918022929
892,8827.91408834248
893,4034.72108849644
894,8264.9187137365
895,4674.65392996926
896,6732.74611201161
897,6883.32549145165
898,5857.63287493499
899,8286.88840686147
900,7164.3045143743
901,5773.38556934221
902,7423.00833768523
903,7784.57025318335
904,11815.6814543235
905,6219.15496969303
906,9363.75391298767
907,7916.04541819317
908,9780.52855598109
909,7150.14774162402
910,10407.4899405477
911,4880.85808224413
912,5193.99697759568
913,7032.90300150131
914,6085.14568017005
915,9110.35707314623
916,8485.40563948961
917,6260.71052152566
918,7881.29627025994
919,6967.26954245253
920,10497.9101277657
921,4326.86400274494
922,15184.0283464509
923,5520.16304612841
924,6321.56811640713
925,9414.86030495666
926,5996.78075928839
927,7108.27935525385
928,6764.06405676667
929,8221.55662115469
930,5872.22743828006
931,5966.53747120513
932,8164.67576702589
933,8444.51042133815
934,8261.80906121893
935,5786.65551189385
936,7684.35986899387
937,11536.2572645528
938,6902.17423008081
939,4786.41547023009
940,7231.43639502597
941,6322.88473468364
942,6389.07674782526
943,7607.77358956669
944,4417.79385672109
945,8885.29819623974
946,6891.09449663681
947,7705.56927701334
948,7315.52601350159
949,4945.36550128942
950,5842.87611216489
951,5588.93076298897
952,8885.11168687316
953,9173.11235341317
954,5576.0603598486
955,5181.98142079995
956,7279.89835199057
957,6534.9692622188
958,6405.16418730697
959,8549.61792179721
960,6985.10507852827
961,8350.60830857219
962,6223.01053547604
963,4999.42243357701
964,7522.45759058045
965,7696.47194287656
966,8635.2398862699
967,9146.02879410579
968,9036.42812045191
969,6247.10896265733
970,9437.35765895775
971,7048.04074808441
972,8739.86106598002
973,9504.91593215773
974,6975.55404542432
975,11050.8243725317
976,8680.92548515204
977,7845.20035702224
978,6187.87739475283
979,7848.57300490537
980,8646.43276853789
981,6963.3433975669
982,4268.66638957014
983,5862.25349309305
984,9137.6231723488
985,6776.80202552567
986,5258.85062874399
987,9490.87594547007
988,6877.52643847109
989,5945.8358184254
990,6439.27498464385
991,6095.44560512723
992,8361.65179037641
993,7831.04213544081
994,7087.9864543547
995,6029.85048652176
996,5369.424083676
997,7104.79791977121
998,3909.92620032317
999,6410.37613046419
1000,5811.58341727571
1001,9536.86092722812
1002,7885.87305335349
1003,6386.41496047199
1004,11086.8669566669
1005,6960.95629422054
1006,5397.97357810631
1007,11896.6599116023
1008,8053.6099358754
1009,9198.43912855691
1010,8374.54468372063
1011,5311.03579789935
1012,6761.49031116103
1013,5770.29275482126
1014,8574.71561635172
1015,13045.1666283145
1016,6124.95230483564
1017,3599.17482104323
1018,5704.04967283648
1019,9969.54576803347
1020,9904.13631149893
1021,6682.30751743328
1022,7960.6751253094
1023,5102.35224084537
1024,5559.76572025297
1025,3692.15835142215
1026,5481.27003379597
1027,6404.87180073219
1028,7997.40082525579
1029,7758.68256987281
1030,7727.77507215458
1031,8717.11439451752
1032,9582.42694541714
1033,8220.93089677455
1034,5177.41525626397
1035,10469.7345972953
1036,12619.4147853603
1037,6587.38852981392
1038,8578.45846855143
1039,5630.01260374579
1040,7170.67350754046
1041,4386.80037702135
1042,7620.32393095585
1043,6080.04750768561
1044,9951.36980997667
1045,7697.38031441832
1046,9424.26515210455
1047,8525.14426386653
1048,5621.15261091146
1049,10228.394866691
1050,20092.7446767648
1051,11762.6775765828
1052,6533.6446892662
1053,3333.76145915009
1054,6843.08934998629
1055,9996.72015020393
1056,5813.64872518485
1057,13415.6373995376
1058,19573.5861840773
1059,4083.87136924663
1060,5964.10755051717
1061,8450.99569712283
1062,6193.31920520289
1063,10585.4081151559
1064,7357.30415799893
1065,8431.73600719649
1066,4195.48188180279
1067,7227.07051130494
1068,6581.02577536505
1069,7882.73531300121
1070,9913.57623667127
1071,6444.14464563546
1072,6212.92555405555
1073,7102.94585234149
1074,5668.76035456175
1075,5851.65333989557
1076,8150.46532087204
1077,5754.52987986224
1078,6519.49452780578
1079,8307.4725029197
1080,7032.8605913941
1081,6401.41285328891
1082,8006.63364365423
1083,8047.01982160927
1084,8322.33772756843
1085,6495.77140965517
1086,7814.34991382835
1087,6214.15421021635
1088,4242.06235349663
1089,7232.17561961785
1090,7817.14428748167
1091,6591.79986612741
1092,4620.59496038681
1093,9641.97433962563
1094,7958.31977207191
1095,10237.9270968611
1096,7759.64743431267
1097,6145.29232631257
1098,5873.42019912458
1099,4637.97407163177
1100,10701.4836981389
1101,5312.7668214626
1102,8348.27500345083
1103,15589.3545762842
1104,7966.77142263201
1105,6954.86700678503
1106,5486.97076821426
1107,5189.55513932723
1108,7894.45239145553
1109,4541.55049090012
1110,6499.8771270893
1111,11033.0746846044
1112,5830.22433874339
1113,18081.4485000069
1114,15536.4882013898
1115,5195.12697756916
1116,7516.8199845149
1117,5923.02617284893
1118,7397.15190093955
1119,6270.65193577962
1120,10872.6702761277
1121,8354.99193375111
1122,9877.09465034807
1123,4684.81567698405
1124,7974.04808416327
1125,5243.02341461923
1126,8572.86712210618
1127,7270.76793113075
1128,6686.54564762577
1129,6634.76623297938
1130,6671.27259365801
1131,9108.35009276569
1132,9714.27930878053
1133,6381.28301153597
1134,11415.0906459385
1135,6955.14743714325
1136,10809.5392761407
1137,5647.00787588753
1138,5879.49335074441
1139,6176.18608256685
1140,11793.1957906541
1141,6670.20379426155
1142,7949.21428789249
1143,7720.19075239344
1144,9813.1238577234
1145,4876.67322379291
1146,8771.4475555471
1147,7379.00819602928
1148,4380.5640546954
1149,16309.0233937209
1150,17896.7229480931
1151,7672.55772810973
1152,7961.39679325331
1153,10300.5040912489
1154,11571.6367309806
1155,12155.0795569929
1156,6386.8756849556
1157,8703.65921218084
1158,6204.18530830181
1159,8975.28774239684
1160,4371.29020750423
1161,6705.39656996906
1162,6237.6518664642
1163,6005.53302356633
1164,8398.53259466487
1165,5946.50228235614
1166,5417.1840826723
1167,7539.67661057553
1168,4008.56062108175
1169,5293.06310226188
1170,6188.57524004058
1171,8045.56722038159
1172,9924.7053894304
1173,8778.39134962191
1174,7571.38471680481
1175,6483.63205482322
1176,6799.48909821441
1177,12218.6003100554
1178,8433.67300263776
1179,6216.15011743347
1180,5026.59676870913
1181,8707.0070385172
1182,5004.95968359469
1183,7867.37207534693
1184,3790.06308181067
1185,6252.60063417645
1186,7962.37406941359
1187,6479.0086440346
1188,5266.52033516559
1189,8907.10660924493
1190,10263.9790773189
1191,13030.0352240873
1192,6260.15976843229
1193,9750.7397170098
1194,3589.92694636016
1195,6018.16380772489
1196,7335.16420184371
1197,4929.97578564448
1198,8651.38961697615
1199,5904.91746858693
1200,5547.57021980431
1201,9728.66866035847
1202,12421.5309857999
1203,8679.60226501531
1204,6017.60461098167
1205,5416.10091105589
1206,9112.1095565157
1207,8835.94550520144
1208,6608.83888893399
1209,5188.01953039023
1210,7633.17711854433
1211,10736.9725248401
1212,5130.09780347837
1213,7243.31785113043
1214,8821.25508350511
1215,9451.456744052
1216,13795.0547933865
1217,5583.12191430689
1218,14437.8507560811
1219,7069.47866695514
1220,5505.4943850662
1221,3824.63675652256
1222,6895.43691862437
1223,6177.51134928934
1224,6317.05611540049
1225,7491.35129106475
1226,5165.44937182385
1227,4928.51962213969
1228,7766.89408260154
1229,4059.26079276946
1230,8079.70461027244
1231,7818.46439396051
1232,8149.77897403959
1233,9716.64289437533
1234,5766.14825246735
1235,9875.24697471527
1236,6874.18551953881
1237,5948.05416473235
1238,5897.54449845627
1239,6002.82836680462
1240,11528.6650761997
1241,6858.74760941617
1242,5464.59647410771
1243,8954.53226479999
1244,9165.73666599218
1245,7849.43756949387
1246,7078.39815548888
1247,9429.06758989096
1248,5857.3981779858
1249,6028.83435636943
1250,6430.64858018694
1251,9265.31677673579
1252,6821.67689247208
1253,6742.11081390667
1254,6160.23072915819
1255,5442.00918678552
1256,4222.57415225629
1257,5530.55954711982
1258,8455.48983987327
1259,8984.31140266797
1260,11583.3534431065
1261,12101.8572608426
1262,8439.97416768851
1263,5039.55639305883
1264,5331.26174195231
1265,11672.9050428555
1266,11199.8941604778
1267,8138.49054042969
1268,9564.08099197013
1269,8934.06770672393
1270,6721.75497273433
1271,4277.2962446451
1272,10824.4937927498
1273,6978.78680423528
1274,7406.4912184292
1275,6548.12760852
1276,3521.1859634693
1277,12911.9900264605
1278,5977.9441352945
1279,5918.19797568581
1280,5150.64383357072
1281,6761.58080719377
1282,6945.56946704939
1283,9880.74735778293
1284,6631.71579849187
1285,5351.46321779059
1286,5176.00488718789
1287,5292.9666610298
1288,3429.0143387289
1289,7555.39391944839
1290,19057.7324442605
1291,5509.3316975437
1292,5977.91519606053
1293,7930.2747384209
1294,5848.59709261933
1295,6150.97000401249
1296,5272.90951939085
1297,4816.69861584507
1298,7488.14719291707
1299,7588.98964211675
1300,4341.92020912401
1301,9665.21186297547
1302,6204.70493548508
1303,5161.50809723224
1304,8928.81571886927
1305,8932.55350277451
1306,9908.5065442968
1307,6516.35316669627
1308,7724.76610157339
1309,5418.18064268933
1310,5346.90050319728
1311,17069.3503044965
1312,10110.1823350115
1313,6546.12745630893
1314,6463.84033017853
1315,5278.55526998263
1316,6274.977000428
1317,4889.47146598303
1318,9755.95632965973
1319,5597.37733395061
1320,5762.63622530105
1321,7690.11210415295
1322,5295.04552645432
1323,7248.03307150932
1324,8528.39250080105
1325,7686.43997666271
1326,7951.01412374317
1327,4657.14242263875
1328,5885.95678071552
1329,6707.77459621305
1330,10345.4676943454
1331,9181.01674281885
1332,7381.90840227199
1333,5074.05047360929
1334,8104.44824510442
1335,6969.29977773747
1336,2067.28418149977
1337,7576.82665217848
1338,7876.30117210392
1339,7394.85788032567
1340,6872.52540483147
1341,7221.81274080139
1342,7087.57892080047
1343,6035.3708436556
1344,7406.33038968693
1345,6662.12936952622
1346,6617.38812226137
1347,9105.10544028449
1348,6318.64154922756
1349,5476.06685847621
1350,12893.0676616283
1351,6558.11875726203
1352,4232.13676459447
1353,8597.3294133873
1354,9087.7755056209
1355,11759.455450469
1356,5347.92444228804
1357,6314.02698879286
1358,6268.94777353189
1359,8342.35739045485
1360,6385.9855263641
1361,9851.8244418568
1362,3605.54923957766
1363,7187.279562236
1364,6693.30734975401
